transaction_line_id,order_id,order_date,month,customer_id,product_id,variant_id,product_title,category,channel,device,province,city,quantity,unit_price_zar,discount_pct,gross_revenue_zar,discount_amount_zar,net_revenue_zar,estimated_unit_cost_zar,gross_margin_zar,return_flag,return_amount_zar,fulfillment_days,payment_method,campaign,source_system,ingested_at_utc,raw_file_name,data_quality_issue,source_issue_text,order_date_clean,silver_quality_status
1241,10000898,2025-10-08 00:00:00,2025-10,176541,9028205740256,47896541757664,Helmet MTB Gravity 2.0,Helmet,Marketplace,Desktop,Kwazulu-Natal,Durban,1,2399.0,0.0219,2399.0,52.5381,2346.4619,1293.21,1053.2518999999998,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-10-08,clean
1242,10000899,2025-04-27 00:00:00,2025-04,56967,9028235395296,47896868061408,Jersey MTB Gravity 5.0,Apparel,Paid Search,Mobile,International,Windhoek,1,1299.0,0.0207,1299.0,26.8893,1272.1107,600.49,671.6206999999999,0,0.0,4,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-04-27,clean
1243,10000900,2025-07-10 00:00:00,2025-07,94060,9028236443872,47896893325536,Jersey MTB Gravity 8.0,Apparel,Organic Search,Mobile,Limpopo,Polokwane,1,1699.0,0.0041,1699.0,6.9659,1692.0341,723.19,968.8441,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-07-10,clean
1244,10000900,2026-05-17 00:00:00,2026-05,126370,9028215439584,47896635670752,Pants Moto 3.5,Apparel,Email,Mobile,Gauteng,Johannesburg,3,1699.0,0.0438,5097.0,223.24859999999998,4873.7514,795.99,2485.7814,0,0.0,1,Card,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-05-17,clean
1245,10000901,2026-04-07 00:00:00,2026-04,167887,9028215406816,47896634786016,Socks MTB,Footwear,Organic Search,Mobile,Western Cape,Cape Town,4,199.0,0.0356,796.0,28.3376,767.6624,114.47,309.78240000000005,0,0.0,3,Instant Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-04-07,clean
1246,10000902,2026-01-01 00:00:00,2026-01,10366,9028222451936,47896716968160,Jersey Moto 4.5 Lite,Apparel,Organic Search,Mobile,Gauteng,Johannesburg,2,849.0,0.079,1698.0,134.142,1563.858,381.68,800.4979999999999,0,0.0,1,Instant Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-01-01,clean
1247,10000902,2026-06-21 00:00:00,2026-06,163787,9028209344736,47896579506400,Polo Shirt Long Sleeve Team,Apparel,Direct,Mobile,Gauteng,Johannesburg,1,1099.0,0.0058,1099.0,6.374199999999999,1092.6258,492.99,599.6358,0,0.0,4,Instant Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-06-21,clean
1248,10000903,2025-07-14 00:00:00,2025-07,88026,9028221468896,47896704876768,Elbow Guard 3DF 6.0 Evo,Body Protection,Direct,Mobile,Kwazulu-Natal,Durban,2,1799.0,0.0169,3598.0,60.8062,3537.1938,934.77,1667.6538,0,0.0,2,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-07-14,clean
1249,10000904,2024-05-22 00:00:00,2024-05,16230,9028209115360,47896575836384,Visor MTB Enduro 3.0 V25,Helmet,Paid Search,Tablet,North West,Rustenburg,1,799.0,0.0408,799.0,32.5992,766.4008,463.91,302.4908,0,0.0,1,Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-05-22,clean
1250,10000905,2025-08-26 00:00:00,2025-08,135144,9028201808096,47896518525152,Visor MTB Gravity 2.0 V24,Helmet,Organic Search,Mobile,Western Cape,Cape Town,3,499.0,0.0138,1497.0,20.6586,1476.3414,263.52,685.7814000000001,0,0.0,3,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-08-26,clean
1251,10000905,2024-06-27 00:00:00,2024-06,23352,9028221894880,47896711266528,Gloves MTB 2.0 X-Flow,Gloves,Organic Search,Desktop,Gauteng,Johannesburg,1,399.0,0.032,399.0,12.768,386.23199999999997,177.47,208.76199999999997,0,0.0,2,Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-06-27,clean
1252,10000906,2026-03-25 00:00:00,2026-03,30967,9028214292704,47896621940960,Gloves MTB 1.0 GripR - Women,Gloves,Organic Search,Mobile,Gauteng,Johannesburg,1,599.0,0.0319,599.0,19.1081,579.8919,256.16,323.73189999999994,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-03-25,clean
1253,10000907,2024-06-24 00:00:00,2024-06,15628,9028228088032,47896765694176,Shorts MTB Gravity 4.0 - Women,Apparel,Paid Social,Desktop,Kwazulu-Natal,Durban,1,1999.0,0.0222,1999.0,44.3778,1954.6222,983.33,971.2922,0,0.0,2,Eft,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,standardisation_needed;,standardisation_needed;,2024-06-24,corrected
1254,10000907,2025-02-02 00:00:00,2025-02,27468,9028225368288,47896749801696,Vest MTB Endurance 2.0,Body Protection,Organic Search,Mobile,Gauteng,Johannesburg,1,1189.0,0.0131,1189.0,15.5759,1173.4241,632.21,541.2140999999999,0,0.0,4,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-02-02,clean
1255,10000908,2025-03-30 00:00:00,2025-03,133706,9028220092640,47896685969632,Jersey MTB Endurance 6.0 - Women,Apparel,Organic Search,Mobile,Gauteng,Johannesburg,2,1189.0,0.018,2378.0,42.803999999999995,2335.196,554.27,1226.656,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-03-30,clean
1256,10000909,2025-03-06 00:00:00,2025-03,177274,9028206559456,47896552571104,Jersey MTB Trail 1.0  V24,Apparel,Email,Mobile,Western Cape,Cape Town,1,799.0,0.0028,799.0,2.2372,796.7628,372.72,424.04279999999994,0,0.0,6,Card,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-03-06,clean
1257,10000910,2026-04-29 00:00:00,2026-04,131775,9028217143520,47896658772192,Jersey MTB Gravity 4.0 V23,Apparel,Direct,Mobile,Western Cape,Cape Town,1,669.0,0.0399,669.0,26.693099999999998,642.3069,303.76,338.54690000000005,0,0.0,5,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-04-29,clean
1258,10000910,2026-04-23 00:00:00,2026-04,45743,9028207608032,47896561680608,Long Sleeve Shirt Core,Apparel,Paid Search,Desktop,Gauteng,Johannesburg,4,699.0,0.0204,2796.0,57.0384,2738.9616,297.27,1549.8816000000002,0,0.0,4,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-04-23,clean
1259,10000911,2024-10-30 00:00:00,2024-10,26759,9028225532128,47896752193760,Shoes ProClip 8.0 Endurance - Women,Footwear,Email,Desktop,Free State,Bloemfontein,1,2999.0,0.0163,2999.0,48.8837,2950.1163,1636.02,1314.0963000000002,0,0.0,3,Payflex,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-10-30,clean
1260,10000912,2025-02-28 00:00:00,2025-02,108060,9028231332064,47896804557024,T-shirt Tech - Women,Apparel,Paid Search,Desktop,Gauteng,Johannesburg,1,799.0,0.0575,799.0,45.9425,753.0575,338.14,414.9175,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-02-28,clean
1261,10000913,2025-11-17 00:00:00,2025-11,164433,9028212981984,47896608669920,Sole 4.5/5.5 Enduro - Pair,Footwear,Marketplace,Mobile,Free State,Bloemfontein,1,1299.0,0.1204,1299.0,156.3996,1142.6004,719.99,422.6104,0,0.0,2,Eft,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-11-17,clean
1262,10000913,2025-06-07 00:00:00,2025-06,44258,9028231987424,47896813338848,Visor MTB Trail 3.0 V23,Parts & Accessories,Direct,Mobile,Gauteng,Johannesburg,2,599.0,0.0211,1198.0,25.2778,1172.7222,267.45,637.8222,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-06-07,clean
1263,10000914,2026-04-27 00:00:00,2026-04,33155,9028230807776,47896797249760,Jersey MTB Trail 2.0 - Women,Apparel,Organic Search,Mobile,Gauteng,Johannesburg,1,799.0,0.0348,799.0,27.8052,771.1948,376.88,394.3148,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-04-27,clean
1264,10000915,2025-07-09 00:00:00,2025-07,55631,9028200661216,47896512332000,Strap kit DualAxis Pro - Pair,Body Protection,Paid Social,Mobile,International,Windhoek,1,799.0,0.0235,799.0,18.7765,780.2235000000001,416.15,364.0735000000001,1,780.2235000000001,3,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-07-09,clean
1265,10000915,2025-03-31 00:00:00,2025-03,144967,9028211376352,47896594252000,Gloves Moto 1.5 GripR,Gloves,Email,Mobile,Gauteng,Johannesburg,1,649.0,0.013,649.0,8.437,640.563,287.17,353.393,0,0.0,1,Instant Eft,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-03-31,clean
1266,10000916,2026-05-24 00:00:00,2026-05,97858,9028229562592,47896780898528,Hoodie Zip Tech,Apparel,Paid Social,Tablet,International,Windhoek,1,1699.0,0.0045,1699.0,7.645499999999999,1691.3545,816.13,875.2244999999999,0,0.0,4,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-05-24,clean
1267,10000917,2024-10-29 00:00:00,2024-10,85855,9028218192096,47896668111072,Shoes Flat 3.0,Footwear,Paid Social,Desktop,International,Windhoek,3,2499.0,0.0092,7497.0,68.9724,7428.0276,1413.93,3186.2376000000004,0,0.0,2,Instant Eft,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-10-29,clean
1268,10000918,2025-05-15 00:00:00,2025-05,119886,9028195582176,47896495096032,Turbine DBX GPX MRX 5.0 5.5 6.0 6.5 - 5-pack,Helmet,Direct,Mobile,Mpumalanga,Mbombela,5,599.0,0.0165,2995.0,49.417500000000004,2945.5825,340.73,1241.9325,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-05-15,clean
1269,10000918,2024-05-07 00:00:00,2024-05,152228,9028204691680,47896534941920,Sweatshirt - Core,Apparel,Email,Mobile,Eastern Cape,Gqeberha,3,569.0,0.7,1707.0,1194.8999999999999,512.1000000000001,245.61,-224.7299999999999,0,0.0,5,Eft,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,invalid_discount;,invalid_discount;,2024-05-07,corrected
1270,10000919,2024-09-13 00:00:00,2024-09,98701,9028223205600,47896723521760,Gloves ADV X-Flow 5.5 Short,Gloves,Paid Social,Mobile,Gauteng,Johannesburg,3,1199.0,0.0155,3597.0,55.7535,3541.2465,502.55,2033.5965,0,0.0,2,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-09-13,clean
1271,10000920,2025-06-24 00:00:00,2025-06,6965,9028218224864,47896668569824,Jersey MTB Gravity 4.0 V24 - Women,Apparel,Email,Mobile,Gauteng,Johannesburg,3,999.0,0.0475,2997.0,142.3575,2854.6425,459.68,1475.6025,1,2854.6425,3,Card,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-06-24,clean
1272,10000921,2024-12-14 00:00:00,2024-12,26405,9028230643936,47896794759392,Jacket Team,Apparel,Marketplace,Desktop,Mpumalanga,Mbombela,2,999.0,0.161,1998.0,321.678,1676.3220000000001,460.38,755.5620000000001,0,0.0,3,Payflex,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-12-14,clean
1273,10000921,2024-09-11 00:00:00,2024-09,141386,9028205576416,47896540446944,Knee Guard 3DF 5.0,Body Protection,Direct,Mobile,Western Cape,Cape Town,1,1199.0,0.0126,1199.0,15.1074,1183.8926,580.14,603.7525999999999,0,0.0,1,Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-09-11,clean
1274,10000922,2026-06-04 00:00:00,2026-06,172264,9028208230624,47896568758496,Unknown Product - Needs Catalog Mapping,Apparel,Paid Social,Tablet,Gauteng,Johannesburg,3,599.0,0.0321,1797.0,57.683699999999995,1739.3163,272.44,921.9963,0,0.0,2,Payflex,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,missing_product_title;revenue_math_mismatch;,missing_product_title;revenue_math_mismatch;,2026-06-04,corrected
1275,10000923,2025-03-26 00:00:00,2025-03,128028,9028221894880,47896712511712,Gloves MTB 2.0 X-Flow,Gloves,Organic Search,Mobile,Kwazulu-Natal,Durban,4,559.0,0.0319,2236.0,71.3284,2164.6716,252.99,1152.7116,1,2164.6716,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-03-26,clean
1276,10000923,2024-09-30 00:00:00,2024-09,16810,9028235788512,47896877531360,Jersey MTB Gravity 3.0,Apparel,Organic Search,Mobile,Western Cape,Cape Town,1,1199.0,0.0147,1199.0,17.6253,1181.3747,499.74,681.6347000000001,1,1181.3747,3,Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-09-30,clean
1277,10000924,2024-01-09 00:00:00,2024-01,88913,9028221534432,47896706285792,Moto 3.5 Ride Kit - Junior/Mini,Parts & Accessories,Direct,Mobile,Eastern Cape,Gqeberha,1,1899.0,0.0295,1899.0,56.0205,1842.9795,827.88,1015.0994999999999,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-01-09,clean
1278,10000925,2025-03-02 00:00:00,2025-03,51056,9028220748000,47896695308512,Jersey MTB Trail 3.0 V23,Apparel,Organic Search,Mobile,Kwazulu-Natal,Durban,3,599.0,0.0157,1797.0,28.212899999999998,1768.7871,279.98,928.8471,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-03-02,clean
1279,10000926,2026-05-05 00:00:00,2026-05,106108,9028229923040,47896784535776,Hoodie Zip Premium,Apparel,Paid Social,Mobile,Kwazulu-Natal,Durban,2,999.0,0.0329,1998.0,65.7342,1932.2658,459.72,1012.8257999999998,0,0.0,2,Payflex,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-05-05,clean
1280,10000926,2024-06-02 00:00:00,2024-06,13965,9028222157024,47896714871008,Knee cup Z-Frame,Body Protection,Email,Desktop,Limpopo,Polokwane,1,899.0,0.0203,899.0,18.249699999999997,880.7503,450.28,430.47030000000007,0,0.0,3,Card,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-06-02,clean
1281,10000927,2025-09-11 00:00:00,2025-09,25266,9028214948064,47896629706976,Jersey Moto 4.5 Lite V25-,Apparel,Paid Social,Desktop,Free State,Bloemfontein,1,899.0,0.0122,899.0,10.9678,888.0322,419.85,468.18219999999997,0,0.0,6,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-09-11,clean
1282,10000928,2025-12-31 00:00:00,2025-12,146724,9028225368288,47896750194912,Vest MTB Endurance 2.0,Body Protection,Organic Search,Mobile,Kwazulu-Natal,Durban,1,1149.0,0.0821,1149.0,94.33290000000001,1054.6671,584.59,470.07709999999986,0,0.0,3,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-12-31,clean
1283,10000928,2025-06-11 00:00:00,2025-06,111687,9028214587616,47896625479904,Jersey MTB Endurance 5.0,Apparel,Paid Search,Desktop,Gauteng,Johannesburg,2,1599.0,0.0205,3198.0,65.559,3132.441,753.73,1624.9809999999998,0,0.0,5,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-06-11,clean
1284,10000929,2024-07-28 00:00:00,2024-07,14343,9028234477792,47896850202848,Jersey MTB Gravity 4.0,Apparel,Email,Tablet,Western Cape,Cape Town,5,999.0,0.0573,4995.0,286.2135,4708.7865,455.92,2429.1865000000003,0,0.0,1,Card,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-07-28,clean
1285,10000930,2025-05-21 00:00:00,2025-05,168457,9028225368288,47896750293216,Vest MTB Endurance 2.0,Body Protection,Paid Social,Tablet,Western Cape,Cape Town,2,1149.0,0.0374,2298.0,85.9452,2212.0548,631.3,949.4548,0,0.0,3,Payflex,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-05-21,clean
1286,10000931,2024-12-15 00:00:00,2024-12,69215,9028227465440,47896762613984,Pants Moto 4.5,Apparel,Organic Search,Mobile,International,Windhoek,1,2699.0,0.0945,2699.0,255.0555,2443.9445,1318.49,1125.4545,1,2443.9445,1,Payflex,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-12-15,clean
1287,10000931,2024-02-23 00:00:00,2024-02,22815,9028230185184,47896788795616,Long Sleeve Shirt Premium,Apparel,Paid Search,Mobile,North West,Rustenburg,1,599.0,0.0295,599.0,17.6705,581.3295,279.21,302.1195000000001,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-02-23,clean
1288,10000932,2025-07-05 00:00:00,2025-07,65981,9028217831648,47896664735968,Pant MTB Gravity 4.0 V24 - Junior,Apparel,Direct,Mobile,Free State,Bloemfontein,1,1499.0,0.0164,1499.0,24.5836,1474.4164,705.75,768.6664000000001,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-07-05,clean
1289,10000933,2026-04-02 00:00:00,2026-04,62150,9028205740256,47896541790432,Helmet MTB Gravity 2.0,Helmet,Paid Search,Mobile,Gauteng,Johannesburg,1,2399.0,0.017,2399.0,40.783,2358.217,1318.59,1039.6270000000002,0,0.0,4,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-04-02,clean
1290,10000934,31/13/2026,2026-07,131634,9028220289248,47896688099552,Gloves ADV X-Flow 5.5,Gloves,Direct,Mobile,International,Windhoek,3,1299.0,0.0172,3897.0,67.0284,3829.9716,580.73,2087.7816,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,invalid_order_date;,invalid_order_date;,2026-07-01,corrected
1291,10000934,2025-01-15 00:00:00,2025-01,135282,9028208787680,47896573378784,Polo Shirt Short Sleeve Team,Apparel,Paid Search,Desktop,Western Cape,Cape Town,1,899.0,0.0243,899.0,21.845699999999997,877.1543,423.02,454.13430000000005,0,0.0,2,Gift Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-01-15,clean
1292,10000935,2025-02-22 00:00:00,2025-02,102053,9028208460000,47896570331360,Jersey Moto 4.5 X-Flow,Apparel,Marketplace,Mobile,Western Cape,Cape Town,2,682.0,0.0138,1364.0,18.8232,1345.1768,319.33,706.5168,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-02-22,clean
1293,10000936,2026-01-26 00:00:00,2026-01,161331,9028230545632,47896793514208,Jacket ADV 5.5 ThermaFlow,Apparel,Organic Search,Desktop,Kwazulu-Natal,Durban,2,2699.0,0.0035,5398.0,18.893,5379.107,1282.92,2813.267,0,0.0,3,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,revenue_math_mismatch;,revenue_math_mismatch;,2026-01-26,corrected
1294,10000936,2025-05-10 00:00:00,2025-05,73542,9028220551392,47896692523232,Jersey Moto 4.5 Lite -V24,Apparel,Organic Search,Mobile,Gauteng,Johannesburg,1,682.0,0.0598,682.0,40.7836,641.2164,298.96,342.25640000000004,0,0.0,7,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-05-10,clean
1295,10000937,2025-12-17 00:00:00,2025-12,100801,9028232511712,47896821170400,Visor MTB Gravity 1.0 V23,Parts & Accessories,Paid Social,Desktop,Eastern Cape,Gqeberha,1,399.0,0.1421,399.0,56.697900000000004,342.3021,173.05,169.25209999999998,1,342.3021,2,Eft,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-12-17,clean
