transaction_line_id,order_id,order_date,month,customer_id,product_id,variant_id,product_title,category,channel,device,province,city,quantity,unit_price_zar,discount_pct,gross_revenue_zar,discount_amount_zar,net_revenue_zar,estimated_unit_cost_zar,gross_margin_zar,return_flag,return_amount_zar,fulfillment_days,payment_method,campaign,source_system,ingested_at_utc,raw_file_name,data_quality_issue
946,10000684,2026-03-13 00:00:00,2026-03,160671,9028222550240,47896718016736,Shoulder Guards Fusion 2.0 - Junior - Pair,Body Protection,Organic Search,Mobile,Gauteng,Johannesburg,2,599.0,0.0033,1198.0,3.93,1298.0,319.83,554.4,1,1087.13,2,EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,revenue_math_mismatch;
947,10000685,2025-11-16 00:00:00,2025-11,42440,9028219076832,47896676499680,Pant ADV MultiTour 7.5,Apparel,Direct,Mobile,Mpumalanga,Mbombela,1,9499.0,0.1789,9499.0,1699.07,7799.93,4359.14,3440.79,0,0.0,4,EFT,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
948,10000686,2024-07-23 00:00:00,2024-07,154328,9028215472352,47896637636832,Gloves MTB 5.0 Endurance,Gloves,Organic Search,Mobile,Limpopo,Polokwane,1,849.0,0.017,849.0,14.46,834.54,361.07,473.47,0,0.0,5,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
949,10000686,2025-04-29 00:00:00,2025-04,55917,9028233429216,47896832377056,Pants MTB Trail 2.0,Apparel,Paid Search,Mobile,Western Cape,Cape Town,1,1799.0,0.0183,1799.0,32.98,1766.02,858.11,907.91,0,0.0,1,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
950,10000687,2025-07-29 00:00:00,2025-07,11212,9028220387552,47896690360544,T-Shirt Core,Apparel,Paid Social,Mobile,Free State,Bloemfontein,3,499.0,0.0172,1497.0,25.79,1471.21,231.29,777.35,0,0.0,3,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
951,10000688,2026-04-27 00:00:00,2026-04,85487,9028206493920,47896550670560,Jersey MTB Trail 1.0 X-flow V24,Apparel,Paid Social,Mobile,KwaZulu-Natal,Durban,2,699.0,0.0135,1398.0,18.88,1379.12,300.55,778.02,0,0.0,1,Instant EFT,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
952,10000689,2024-11-06 00:00:00,2024-11,97352,9028218061024,47896666669280,Gloves ADV X-Flow 7.5,Gloves,Organic Search,Desktop,Eastern Cape,Gqeberha,4,1799.0,0.0862,7196.0,620.47,6575.53,810.92,3331.85,0,0.0,5,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
953,10000689,2024-06-19 00:00:00,2024-06,168509,9028214128864,47896620630240,Gloves MTB 1.0 GripR - Women,Gloves,Direct,Mobile,Gauteng,Johannesburg,3,479.0,0.0383,1437.0,55.08,1381.92,206.87,761.31,0,0.0,3,EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
954,10000690,2025-11-30 00:00:00,2025-11,119662,9028211572960,47896596512992,Pants MTB Trail 2.0,Apparel,Organic Search,Desktop,Limpopo,Polokwane,2,1599.0,0.1365,3198.0,436.6,2761.4,722.77,1315.86,0,0.0,2,Payflex,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
955,10000691,2024-12-02 00:00:00,2024-12,21502,9028225597664,47896752488672,Cap Trucker Tech,Apparel,Organic Search,Desktop,Western Cape,Cape Town,1,499.0,0.1921,499.0,95.87,403.13,223.33,179.8,0,0.0,1,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
956,10000692,2024-05-10 00:00:00,2024-05,140228,9028236083424,47896882708704,Jersey MTB Enduro 3.0,Apparel,Email,Mobile,Eastern Cape,Gqeberha,1,849.0,0.009,849.0,7.63,841.37,395.28,446.09,0,0.0,1,EFT,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
957,10000692,2025-01-23 00:00:00,2025-01,177441,9028232184032,47896815501536,Jersey MTB Trail 3.0 - Long Sleeve - Women,Apparel,Email,Mobile,KwaZulu-Natal,Durban,1,799.0,0.028,799.0,22.4,776.6,401.02,375.58,0,0.0,1,Card,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
958,10000693,2026-05-01 00:00:00,2026-05,164716,9028203446496,47896527110368,Jersey MTB All Mountain 2.0 V23 - Women,Apparel,Paid Social,Mobile,Gauteng,Johannesburg,1,499.0,0.0338,499.0,16.88,482.12,223.35,258.77,0,0.0,3,Instant EFT,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
959,10000694,2025-06-07 00:00:00,2025-06,155675,9028232380640,47896818516192,Shoes Clip 2.0 Endurance,Footwear,Paid Social,Mobile,Gauteng,Johannesburg,1,2499.0,0.0197,2499.0,49.23,2449.77,1323.57,1126.2,1,2321.81,5,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
960,10000694,2024-12-20 00:00:00,2024-12,2154,9028208165088,47896566530272,Socks MTB,Footwear,Paid Search,Mobile,Free State,Bloemfontein,1,239.0,0.1603,239.0,38.31,200.69,140.76,59.93,0,0.0,4,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
961,10000695,2026-01-20 00:00:00,2026-01,7315,9028232511712,47896821268704,Visor MTB Gravity 1.0 V23,Parts & Accessories,Marketplace,Mobile,Western Cape,Cape Town,3,399.0,0.0254,1197.0,30.36,1166.64,158.67,690.62,0,0.0,4,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
962,10000696,2024-01-09 00:00:00,2024-01,21384,9028208197856,47896567972064,Jersey MTB All Mountain 2.0 V23,Apparel,Paid Social,Mobile,Gauteng,Johannesburg,2,499.0,0.0349,998.0,34.82,963.18,240.28,482.62,0,0.0,1,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
963,10000697,2025-02-16 00:00:00,2025-02,16184,9028209344736,47896579408096,Polo Shirt Long Sleeve Team,Apparel,Direct,Mobile,Gauteng,Johannesburg,1,1099.0,0.013,1099.0,14.25,1084.75,496.46,588.3,0,0.0,2,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
964,10000697,2026-01-06 00:00:00,2026-01,96262,9028215767264,47896642683104,Jersey MTB Gravity 3.0,Apparel,Paid Social,Mobile,Western Cape,Cape Town,2,899.0,0.0254,1798.0,45.75,1752.25,389.89,972.48,1,1248.97,1,Instant EFT,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
965,10000698,2024-05-19 00:00:00,2024-05,29315,9028210884832,47896589369568,SlipOn´s 1.0,Footwear,Paid Social,Mobile,International,Windhoek,1,899.0,0.0109,899.0,9.83,889.17,531.3,357.87,0,0.0,5,EFT,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
966,10000699,2025-05-19 00:00:00,2025-05,1415,9028214882528,47896627478752,Gloves MTB 3.0 Lite,Gloves,Paid Search,Mobile,Gauteng,Johannesburg,1,999.0,0.0552,999.0,55.16,943.84,464.72,479.13,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
967,10000700,2025-03-14 00:00:00,2025-03,48641,9028206395616,47896548770016,Pants Moto 5.5 I.K.S,Apparel,Direct,Desktop,Western Cape,Cape Town,1,3499.0,0.0396,3499.0,138.6,3360.4,1544.67,1815.73,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
968,10000700,2024-02-23 00:00:00,2024-02,144185,9028222877920,47896721686752,Shoulder Guards 5.5 Pro - Pair,Body Protection,Organic Search,Mobile,Gauteng,Johannesburg,1,599.0,0.0471,599.0,28.23,570.77,316.58,254.19,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
969,10000701,2025-01-12 00:00:00,2025-01,27808,9028217274592,47896659886304,Gloves ADV HydraDri 5.5 Short,Gloves,Organic Search,Mobile,Western Cape,Cape Town,1,1499.0,0.0098,1499.0,14.62,1484.38,664.79,819.59,0,0.0,4,EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
970,10000702,2024-11-01 00:00:00,2024-11,133676,9028232380640,47896818745568,Shoes Clip 2.0 Endurance,Footwear,Paid Social,Mobile,Mpumalanga,Mbombela,1,2499.0,0.1926,2499.0,481.39,2017.61,1430.8,586.81,0,0.0,2,EFT,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
971,10000702,2025-08-24 00:00:00,2025-08,176690,9028196172000,47896496341216,Strap kit Z-Frame - Pair,Body Protection,Direct,Mobile,Gauteng,Johannesburg,1,899.0,0.0532,899.0,47.81,851.19,489.57,361.63,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
972,10000703,2024-08-01 00:00:00,2024-08,81299,9028235034848,47896860033248,Pants MTB Gravity 4.0,Apparel,Organic Search,Mobile,Gauteng,Johannesburg,2,1999.0,0.0338,3998.0,135.0,3863.0,873.87,2115.25,0,0.0,6,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
973,10000704,2024-07-14 00:00:00,2024-07,81008,9028229988576,47896785617120,Shoes ProFlat 3.0,Footwear,Marketplace,Mobile,Western Cape,Cape Town,1,1699.0,0.047,1699.0,79.82,1619.18,1023.67,595.51,0,0.0,4,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
974,10000705,2025-01-26 00:00:00,2025-01,3578,9028205740256,47896541790432,Helmet MTB Gravity 2.0,Helmet,Paid Social,Desktop,Gauteng,Johannesburg,1,2399.0,0.0277,2399.0,66.42,2332.58,1415.46,917.12,0,0.0,4,EFT,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
975,10000705,2026-05-13 00:00:00,2026-05,55589,9028217766112,47896664604896,Shorts MTB All Mountain 2.0 V22 - Women,Apparel,Paid Social,Desktop,Mpumalanga,Mbombela,1,499.0,0.0139,499.0,6.93,492.07,238.82,253.24,0,0.0,4,EFT,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
976,10000706,2025-06-13 00:00:00,2025-06,58984,9028227432672,47896761467104,Pant MTB Enduro 4.0 - Women,Apparel,Marketplace,Desktop,Western Cape,Cape Town,1,1749.0,0.0219,1749.0,38.3,1710.7,795.91,914.79,1,1240.55,1,EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
977,10000707,2024-07-16 00:00:00,2024-07,95605,9028233920736,47896841322720,Jersey MTB Gravity 4.0 - Junior,Apparel,Organic Search,Mobile,Gauteng,Johannesburg,1,799.0,0.0056,799.0,4.49,794.51,378.01,416.49,0,0.0,2,EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
978,10000707,2025-01-19 00:00:00,2025-01,93936,9028218355936,47896670634208,Gloves ADV HydraDri 7.5,Gloves,Organic Search,Mobile,Gauteng,Johannesburg,1,2299.0,0.0405,2299.0,93.05,2205.95,1079.89,1126.06,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
979,10000708,2025-02-03 00:00:00,2025-02,2633,9028221042912,47896698323168,Jersey MTB All Mountain 3.0 V23 - Women,Apparel,Organic Search,Mobile,Mpumalanga,Mbombela,3,599.0,0.007,1797.0,12.53,1784.47,269.46,976.08,0,0.0,3,Instant EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
980,10000709,2024-11-18 00:00:00,2024-11,151138,9028196270304,47896496636128,Inner Liner Kit GPX 3.5,Helmet,Marketplace,Desktop,Mpumalanga,Mbombela,1,1199.0,0.0964,1199.0,115.55,1083.45,646.07,437.38,1,734.92,2,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
981,10000710,2026-02-14 00:00:00,2026-02,173008,9028215472352,47896637047008,Gloves MTB 5.0 Endurance,Gloves,Email,Mobile,Gauteng,Johannesburg,2,459.0,0.0232,918.0,21.33,896.67,200.26,496.16,0,0.0,3,Payflex,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
982,10000710,2024-01-19 00:00:00,2024-01,72168,9028212424928,47896604115168,Shorts MTB Trail 2.0,Apparel,Email,Desktop,Northern Cape,Kimberley,2,1399.0,0.0453,2798.0,126.69,2671.31,615.69,1439.93,0,0.0,1,Card,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
983,10000711,31/13/2026,2024-10,160674,9028231987424,47896813240544,Visor MTB Trail 3.0 V23,Parts & Accessories,Direct,Mobile,KwaZulu-Natal,Durban,1,599.0,0.0594,599.0,35.58,563.42,238.87,324.55,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,invalid_order_date;
984,10000712,2024-02-27 00:00:00,2024-02,89381,9028232184032,47896815370464,Jersey MTB Trail 3.0 - Long Sleeve - Women,Apparel,Paid Search,Mobile,Gauteng,Johannesburg,2,799.0,0.0175,1598.0,27.96,1570.04,346.18,877.69,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
985,10000713,2025-11-16 00:00:00,2025-11,123594,9028216258784,47896649433312,Shorts MTB Endurance 5.0 Cargo,Apparel,Paid Search,Desktop,Gauteng,Johannesburg,3,999.0,0.1239,2997.0,371.4,2625.6,472.37,1208.48,0,0.0,2,Payflex,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
986,10000713,2024-04-22 00:00:00,2024-04,107569,9028223795424,47896729977056,Helmet Kit Moto 7.5 with 4.5 Goggle,Helmet,Organic Search,Desktop,Limpopo,Polokwane,2,5299.0,0.0088,10598.0,93.53,10504.47,2887.36,4729.76,0,0.0,5,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
987,10000714,2025-04-01 00:00:00,2025-04,127897,9028235788512,47896876908768,Jersey MTB Gravity 3.0,Apparel,Email,Mobile,Gauteng,Johannesburg,1,899.0,0.0215,899.0,19.3,879.7,414.0,465.7,0,0.0,3,Instant EFT,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
988,10000715,2026-06-28 00:00:00,2026-06,104851,9028221862112,47896709333216,Gloves MTB 1.0 GripR,Gloves,Email,Desktop,Eastern Cape,Gqeberha,1,459.0,0.0041,459.0,1.9,457.1,213.4,243.69,0,0.0,3,Card,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
989,10000715,2025-05-24 00:00:00,2025-05,30338,9028204364000,47896533762272,Gloves Moto 2.5 X-Flow - Junior,Gloves,Paid Search,Mobile,Free State,Bloemfontein,1,699.0,0.0076,699.0,5.28,693.72,306.67,387.05,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
990,10000716,2024-02-10 00:00:00,2024-02,129492,9028228612320,47896768610528,Shoes Flat 1.0,Footwear,Paid Social,Mobile,Gauteng,Johannesburg,3,799.0,0.0319,2397.0,76.41,2320.59,466.9,919.91,0,0.0,3,EFT,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
991,10000717,2026-05-14 00:00:00,2026-05,96396,9028218388704,47896671060192,Jersey MTB Trail 4.0 V24,Apparel,Organic Search,Desktop,Gauteng,Johannesburg,2,999.0,0.0103,1998.0,20.49,1977.51,454.42,1068.68,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
992,10000718,2024-02-04 00:00:00,2024-02,105933,9028214423776,47896623841504,Helmet MTB AllMtn 2.0,Helmet,Organic Search,Mobile,Northern Cape,Kimberley,-3,2099.0,0.0123,6297.0,77.28,6219.72,1145.27,2783.92,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,negative_quantity;
993,10000718,2024-01-29 00:00:00,2024-01,68162,9028223205600,47896724177120,Gloves ADV X-Flow 5.5 Short,Gloves,Paid Search,Desktop,North West,Rustenburg,2,1199.0,0.0296,2398.0,71.04,2326.96,525.12,1276.72,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
994,10000719,2024-04-13 00:00:00,2024-04,166076,9028236476640,47896894079200,Jersey MTB Endurance 3.0,Apparel,Paid Search,Mobile,Northern Cape,Kimberley,1,999.0,0.0422,999.0,42.13,956.87,464.09,492.78,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
995,10000720,2025-04-01 00:00:00,2025-04,78405,9028225007840,47896742330592,Elbow Guard Contour,Body Protection,Paid Social,Mobile,Mpumalanga,Mbombela,1,1199.0,0.0081,1199.0,9.68,1189.32,623.38,565.94,0,0.0,1,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
996,10000721,2024-11-10 00:00:00,2024-11,2650,9028235165920,47896863244512,Jersey MTB Gravity 2.0,Apparel,Direct,Desktop,Limpopo,Polokwane,1,849.0,0.0507,849.0,43.04,805.96,387.52,418.44,0,0.0,1,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
997,10000721,2025-10-26 00:00:00,2025-10,164073,9028198891744,47896505647328,Buckle Fidlock male 3.0 AM+EN -2022. 4.0 GR,Helmet,Direct,Mobile,Eastern Cape,Gqeberha,1,199.0,0.0088,199.0,1.75,197.25,101.7,95.55,0,0.0,2,Instant EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
998,10000722,2026-03-12 00:00:00,2026-03,179703,9028212162784,47896602738912,Gloves MTB 2.0 WindBlock,Gloves,Paid Social,Mobile,KwaZulu-Natal,Durban,1,599.0,0.0531,599.0,31.82,567.18,256.96,310.21,0,0.0,5,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
999,10000723,2025-05-02 00:00:00,2025-05,1439,9028233658592,47896836669664,Jersey MTB Trail 3.0 - Women,Apparel,Paid Search,Tablet,North West,Rustenburg,1,699.0,0.0015,699.0,1.04,697.96,321.83,376.13,0,0.0,5,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
1000,10000723,2025-08-22 00:00:00,2025-08,121707,9028204134624,47896531173600,Strap Kit 4.5 - Adult,Footwear,Organic Search,Mobile,Western Cape,Cape Town,3,499.0,0.0163,1497.0,24.46,1472.54,287.31,610.62,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
1001,10000724,2024-02-06 00:00:00,2024-02,105924,9028235919584,47896879759584,Helmet MTB Gravity 5.0,Helmet,Paid Social,Mobile,Gauteng,Johannesburg,2,5999.0,0.0443,11998.0,531.14,11466.86,3456.34,4554.18,0,0.0,2,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
1002,10000725,2024-06-27 00:00:00,2024-06,85146,9028217962720,47896665948384,Gloves ADV HydraDri 7.5 Short,Gloves,Organic Search,Mobile,Gauteng,Johannesburg,1,1649.0,0.0566,1649.0,93.34,1555.66,727.1,828.56,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
1003,10000726,2024-07-05 00:00:00,2024-07,46676,9028223664352,47896726274272,Pants Moto 4.5 V24,Apparel,Organic Search,Mobile,Western Cape,Cape Town,1,1240.0,0.019,1240.0,23.62,1216.38,581.26,635.12,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
1004,10000726,2025-03-15 00:00:00,2025-03,6786,9028207771872,47896562991328,Goggle Velocity 5.5,Goggles,Organic Search,Mobile,Western Cape,Cape Town,1,1399.0,0.0579,1399.0,81.02,1317.98,709.99,608.0,0,0.0,5,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
1005,10000727,2024-07-10 00:00:00,2024-07,58491,9028196860128,47896498274528,Inner liner MTB AllMtn 4.0,Helmet,Organic Search,Desktop,Eastern Cape,Gqeberha,1,799.0,0.0088,799.0,7.06,791.94,455.8,336.14,0,0.0,5,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
1006,10000728,2026-01-10 00:00:00,2026-01,141372,9028214849760,47896628822240,Jersey MTB Trail 3.0,Apparel,Email,Desktop,Gauteng,Johannesburg,1,799.0,0.0228,799.0,18.25,780.75,411.57,369.18,0,0.0,4,Instant EFT,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
1007,10000728,2026-03-20 00:00:00,2026-03,170244,9028209213664,47896577671392,Pants Moto 4.5 Enduro,Apparel,Direct,Mobile,Gauteng,Johannesburg,3,2999.0,0.0166,8997.0,149.45,8847.55,1313.23,4907.85,0,0.0,2,EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
